baitChr	baitStart	baitEnd	baitID	baitName	oeChr	oeStart	oeEnd	oeID	oeName	dist	Mon	Mac0	Mac1	Mac2	Neu	MK	EP	Ery	FoeT	nCD4	tCD4	aCD4	naCD4	nCD8	tCD8	nB	tB
22	40389522	40398289	434644	FAM83F	22	39952015	39957919	434540	.	-438938	7.72179616886958	17.5577079729279	13.5374442507693	15.2646375126192	3.23473829506482	17.346727395875	9.61123666973257	11.1293510882425	11.5772694870088	22.594007336577	13.7116631743921	18.7437306833042	16.4648217413207	15.2543209521698	9.90292319903607	15.3411105413049	13.7829232541131
22	40389522	40398289	434644	FAM83F	22	39957920	39958444	434541	.	-435723	1.46900123407015	11.1498887089825	4.08354006669606	9.59026302272009	0.880066955996093	6.98937215081529	4.38541521399155	4.65451481919207	3.69263911695745	8.4341075172468	5.67118712316885	7.22176469514993	4.97829836833155	5.68078910156032	4.59212980461554	4.21822116420144	3.78828671769237
22	40389522	40398289	434644	FAM83F	22	39958445	39967672	434542	CACNA1I	-430847	4.83815131108543	14.9906624100997	12.6061455637269	10.6716050265378	2.11763792049023	9.55410790273396	6.72595650851372	8.66121873273896	6.98520039113726	17.0509619289916	11.0264678729154	13.8329354462667	11.3957068124336	12.205295700223	9.52553965162795	11.5252209669183	7.92832472495682
22	40389522	40398289	434644	FAM83F	22	39967673	39970198	434543	.	-424970	3.96179645349815	10.5340698689407	10.8184882420336	9.11689938035612	2.10839459635642	11.5544165421822	4.62206899543305	4.21427482020536	3.41350514880665	10.480510624299	8.0648058939147	11.6732735575597	7.21780198346017	9.62450610535129	8.58560593063373	8.67419231154541	5.80347281732252
22	40389522	40398289	434644	FAM83F	22	39970199	39970589	434544	.	-423511	2.17952211244888	8.98877341344294	8.33098134088036	8.0584557891762	0.268409381332233	4.80859566109824	4.05382582165571	4.19610952902622	4.01654660717907	8.09251611895106	4.20083521610814	8.58599280620861	8.12278456059565	5.05142714552967	4.45823448251866	7.02669912289092	5.6898676643313
22	40389522	40398289	434644	FAM83F	22	39970590	39975174	434545	.	-421023	2.51748141180853	10.7433998525299	9.28998303992715	5.27107120627038	1.01383394336409	4.06004687992206	6.85225671448543	4.64628091516536	3.21065295294364	4.10396632766227	7.11439718967298	8.99976896468456	6.81479545428791	4.12680238682031	4.88457914363757	5.21388763403943	3.64597900364044
22	40389522	40398289	434644	FAM83F	22	39975175	39975569	434546	.	-418533	1.40685636674184	5.80361721612919	5.76591557321814	4.71098521619623	1.17376280431815	4.36854752896456	3.51549659793774	2.54383023310999	2.45095885304281	6.07950956115352	3.95860554483073	6.00884040764018	8.02104911219225	2.04031208032954	3.9588809505647	3.50719279891591	4.27216371084504
22	40389522	40398289	434644	FAM83F	22	39975570	39978220	434547	.	-417010	3.77616428166278	9.27404134352108	4.79613041774469	6.37496932088077	2.28391790384197	3.42222351766575	3.50175293491206	1.53832858761445	3.55846442116997	5.4813699907892	6.15495528469931	7.08276742030174	7.6197850617508	4.52122982537333	3.94352678539084	6.47140638858119	3.60685372712505
22	40389522	40398289	434644	FAM83F	22	39978221	39983166	434548	.	-413212	3.26745555359413	12.7841331170221	10.5848913551674	6.31331535101389	1.70781238619349	4.54383234097202	3.9485258747014	4.35409106752617	2.94545279861936	7.18774861512079	8.56238478189379	11.3467634859624	7.69187838653105	6.09162232860502	4.66675250379253	7.54446608020134	5.62842339605942
22	40389522	40398289	434644	FAM83F	22	39983167	39984761	434549	.	-409941	2.10357592309497	6.93035734507636	5.63306934348409	4.60449831515211	0.527222623140717	2.86178563658554	4.11385133360914	2.47424131533284	2.30214696023186	6.84065088366389	5.09547247887983	6.95556962871481	6.61936000621266	4.87398690467643	4.30712755553573	3.42878531177295	4.49854420071026
22	40389522	40398289	434644	FAM83F	22	39984762	39989022	434550	.	-407013	0.694134457502845	10.78855866128	6.63497896651523	5.52542328563097	1.67761185540039	5.71698003952335	6.05580601202227	2.54226221003279	3.25063210594326	9.54723003378687	5.20990354944565	11.1730432005644	7.90925305492924	6.43917397750286	5.02884868402697	8.0436965248983	6.45445915677207
22	40389522	40398289	434644	FAM83F	22	39989023	39989462	434551	.	-404663	2.03559576255461	8.53744764579604	5.93313348351674	6.08403638489591	0.414159021159135	5.05866740826951	8.28196439488643	4.23960448924493	3.96098242731896	6.0845544627232	4.3271865197855	6.25263700111187	5.18302427449608	5.08080804094861	4.13565473548781	5.68254792478716	4.54496762294813
22	40389522	40398289	434644	FAM83F	22	39989463	39996924	434552	.	-400712	2.7676593276229	6.75323574191296	7.73246227268857	5.94234819296992	1.26574599611203	3.85770210137303	2.80888724018195	4.83275951568851	4.16114073583765	6.0229971029217	6.85169987990609	4.13766790691724	4.48687328858971	5.07194400240238	3.67491854511259	6.45904911725824	3.05726523823156
22	40389522	40398289	434644	FAM83F	22	39996925	39997803	434553	.	-396541	2.18551925194539	14.4369055241018	11.5254583631116	8.02996096959266	1.32143304159069	9.06271080933729	8.29551049149218	9.42983144610726	3.65724818772585	8.3187144744805	5.29363137077298	8.26048615430494	7.09976526844728	6.76142050661348	6.60021297007148	5.69991618701647	6.46662476107777
22	40389522	40398289	434644	FAM83F	22	39998315	39998782	434555	.	-395357	1.63026045673955	8.31284508668968	8.5553117860034	3.87813757723104	0.790460758132917	4.99385279815536	3.81340934148617	5.01399805674909	2.41064834663522	5.71756299779741	5.07598765747848	6.58884787970547	4.4115630895661	4.59432747332588	5.43882554317434	4.73646080324026	3.00903493796388
22	40389522	40398289	434644	FAM83F	22	40003220	40007691	434557	.	-388450	1.9440000556015	8.55980143162968	8.38485249029113	3.80065401455106	0.922426604370393	6.6952953715404	3.69086530774379	4.64757650217514	2.41067702401603	6.28618666782255	4.93682122161382	9.34352544077227	7.18515148408951	5.29388731902254	6.50278022109663	6.84632844879284	6.19467016364838
22	40389522	40398289	434644	FAM83F	22	40007692	40009179	434558	.	-385470	3.18912130568661	12.3168856857304	8.88136954432718	10.2875037327249	2.20089098569174	10.1062753373813	5.95557112155763	5.86821057660308	6.01209331781845	7.65570382406859	5.11844562994037	5.94685272124081	7.2960011392993	6.87485594503158	6.53811291727028	5.20903620320561	6.98887314244444
22	40389522	40398289	434644	FAM83F	22	40009180	40010241	434559	.	-384195	1.60955301583117	7.22476626261105	3.10060741199816	2.93513234195377	0.490977385928786	4.35309986859491	2.34607743577415	5.03882719311553	1.29091241675311	4.14845686589569	1.37051976331585	5.50398337614834	4.53785235966316	2.19289343549251	4.01363519004559	2.46499563023214	1.88295215083467
22	40389522	40398289	434644	FAM83F	22	40010242	40027208	434560	.	-375180	0.653307510971637	6.24335347840003	4.22546779799585	4.16573512810183	0.380518258438389	2.09152015698235	2.30272506316166	4.69152859854572	0.981502231999948	4.04147826135562	3.02934178822375	5.11414351323512	5.67398380111516	2.39278898262289	2.00559515538156	2.39788024089472	2.63009858143594
22	40389522	40398289	434644	FAM83F	22	40027209	40035930	434561	.	-362336	0.900278146074458	7.88652207437045	4.85346586459864	3.55497981403522	0.364911181630919	3.45879487697566	2.99389728784274	3.05062852709572	0.938481382391516	4.71925937093473	2.61340091970098	5.2968353696896	5.14314494775822	2.63428180867084	2.62928543575836	2.98192909364447	2.52135887428607
22	40389522	40398289	434644	FAM83F	22	40035931	40039233	434562	.	-356323	2.42171692874032	12.8063280373914	11.492959174408	10.9513272544493	1.15322827189628	5.82942094719243	4.06305705644613	6.99995421460517	2.68092813736042	5.51376430028633	5.66089401587221	7.72014176406424	5.25647281585519	6.67590292925447	5.61185506939416	6.61163714504143	5.83574705430876
22	40389522	40398289	434644	FAM83F	22	40039234	40048015	434563	.	-350281	1.29562851043094	9.54265426562814	4.98475705528548	5.62903166422878	0.248362299786787	3.28838432108769	3.53993078849774	3.26922320143788	3.67920603921211	3.23556485082329	3.78217732262861	5.46720949863921	3.8246284645298	2.52439262722719	1.78578231227668	4.1368453792076	3.31116426151863
22	40389522	40398289	434644	FAM83F	22	40067129	40070025	434565	.	-325328	1.28857659122131	6.2483463008667	5.65220926672511	4.26782865663744	0.512885348096977	2.55108505166393	3.00579932457174	1.40794416482025	1.17769926883845	4.03973534076221	2.17329192072946	4.19688804858955	3.99784174266634	2.29360954814852	2.23496374834057	4.45708396434482	1.97099163653126
22	40389522	40398289	434644	FAM83F	22	40070026	40071270	434566	.	-323257	1.27806031768473	7.90771662593084	4.50354827033611	4.29484136279592	0.0781506647755856	4.23227314113349	3.39885940807059	2.59079038424483	3.0434900887664	2.93758525248837	3.95108866940679	4.83103270006511	5.00627286008253	3.28251258154439	3.19130819136493	4.09234416517904	2.29475311927007
22	40389522	40398289	434644	FAM83F	22	40071271	40078912	434567	.	-318814	0.943308014587882	7.48951819573879	9.02248781160887	8.61196675153729	1.00499031520091	6.59652419645505	5.23435827279076	5.01775214390781	1.49695894421483	5.85452408262011	4.75138704207348	9.5567097843556	6.16168077855547	2.83079384011276	3.61492794653522	5.62615828334224	3.9110273682844
22	40389522	40398289	434644	FAM83F	22	40078913	40092026	434568	.	-308436	1.60811851435816	7.54469283261222	5.74185346082573	5.63061485174183	0.733345834950573	4.96618337604901	5.73233587456349	2.33446773648602	1.52482599063302	3.63099553507015	5.00028026271346	7.1876956208562	5.85677385506237	2.70708367192553	3.76432253746859	5.61979231337803	5.89756394913849
22	40389522	40398289	434644	FAM83F	22	40092027	40100000	434569	.	-297892	2.06407456312326	6.91675607172015	4.82888554843018	5.78251758168195	0.89503662203811	3.84027750173158	2.54391292024179	3.5252109774589	1.89558109484321	2.83867618212737	2.05601579305477	5.02385148161441	6.32938534375944	3.38142999945901	3.60445590489335	5.08297747734193	3.78696350609109
22	40389522	40398289	434644	FAM83F	22	40100001	40105756	434570	.	-291027	1.24615345850316	8.23311745822961	3.74109697177021	4.89209879041926	0.493060406410454	3.73211433960287	4.69825699998232	3.40995942991617	1.20270023254531	2.88271941569532	4.17895091669589	4.84786128770405	4.08897559250701	2.31118253974301	4.10958972563554	3.75465538385302	2.23436871274671
22	40389522	40398289	434644	FAM83F	22	40105757	40106433	434571	.	-287810	2.2389462255221	9.6489653263955	5.25139866380355	4.82497738542116	0.484342938181014	3.24992893935283	5.41429406859307	3.04887207904524	1.80815647463903	3.6458818264804	1.90729137694592	5.40251651492768	4.79841566035752	1.76481384311099	2.58349639243249	3.64715214480356	2.00791965889619
22	40389522	40398289	434644	FAM83F	22	40117901	40124357	434573	.	-272776	1.24254177684231	5.54532816722415	4.19370754076794	4.10210962914566	0.56010298517815	2.41076592644054	2.07379947191445	2.26340977798986	0.734822372768648	2.07788555384921	2.30508881637027	3.6210498622074	3.39393511565954	1.404635975414	2.29248683487745	2.01470653334272	2.60236453168409
22	40389522	40398289	434644	FAM83F	22	40124358	40132998	434574	.	-265227	1.66359454868994	4.37495866584299	3.17208248263427	5.34207466287948	0.577174597869422	1.00925805152397	1.40817190953665	1.20843862794143	1.46306121605941	3.28175048577734	1.87863468640517	3.22289458864455	2.66376073411644	2.02438660894416	1.35181683690821	1.62783792830311	2.51115171593853
22	40389522	40398289	434644	FAM83F	22	40138910	40140434	434576	.	-254233	2.02295777091196	7.05032954323073	6.22586079061926	5.01400002787829	1.02664778762319	3.50630285031089	4.31172599885784	3.13055889858381	1.90628833615015	2.62058639324668	2.11417124513549	4.19739794412785	2.7249216148752	3.17556666036445	2.90543317144115	3.10149096807507	3.7528821382659
22	40389522	40398289	434644	FAM83F	22	40140435	40141180	434577	.	-253098	1.65607937072381	5.60493587260201	4.42209079695831	4.40502688957473	0.00965583975871098	3.12269492959173	3.48258540908762	2.61433264226814	1.69692167455933	1.7782564440528	1.58035969302026	2.60594506276586	2.13033878880311	1.88900715886797	1.38925721949952	1.95713326703802	1.50045261897849
22	40389522	40398289	434644	FAM83F	22	40141488	40142402	434579	.	-251960	1.19177828505427	6.7248765139809	6.1522546461606	4.36046692479162	0.386436807060259	3.46457286021122	3.92843575146294	3.08835719181286	1.67201182921728	3.3306095084276	1.76369521579748	3.24693590625856	3.01687743291812	2.23901070037459	2.86934515547978	2.0001388320827	2.23277645598606
22	40389522	40398289	434644	FAM83F	22	40142403	40148049	434580	.	-248679	1.16871327810412	5.72624083313158	4.72497651593904	3.71145066600843	1.1609319298444	4.52259744653507	3.86309946648916	4.32227891851469	1.63969517270607	2.07732828572181	2.37433608524844	3.40496134200429	2.3267115318148	2.62838655530026	2.15974239859802	1.96305128597878	2.3451945725905
22	40389522	40398289	434644	FAM83F	22	40160494	40161862	434585	.	-232727	1.88488966695432	4.32168369873706	4.79190919088967	5.30188092937625	0.600730884784441	5.62831442587276	2.94654468911734	3.43706645769204	1.33617839932554	1.88286401758621	2.15228795290901	2.50557160816777	3.54135698600443	1.42650430768646	1.39520714023623	2.3508801457644	1.45009845712889
22	40389522	40398289	434644	FAM83F	22	40162156	40162761	434588	.	-231447	1.45634932488092	5.20110717688917	3.80511414810405	3.62909544570352	0.0847966570127348	2.75727587816531	3.51871745134769	2.93825769807787	1.15330964539539	1.556912571444	1.53089936685662	4.05987921207354	2.66610829263279	1.64750805588196	2.33846498562196	2.14030745672986	1.31049932030323
22	40389522	40398289	434644	FAM83F	22	40357819	40359069	434636	.	-35461	1.37636281323997	2.14389343450594	2.20599064744851	2.21456622924886	0.317932286910533	6.45357893406143	2.75456074063054	4.18011168485758	2.21446728849549	2.91152520605522	1.68910950158822	2.22943672678235	1.130976497102	2.04381543338509	1.78758607815209	0.906378744259521	0.993985072315295
22	40436829	40449114	434655	RP3-496C20.1;TNRC6B	22	39879596	39886107	434524	.	-560120	2.21945543822988	3.71650522171904	4.73644782408941	3.65810386187657	0.894463887302343	3.88017788158441	3.82154807434701	1.0834874756651	3.10309862530087	7.22916228673225	5.60127921711411	7.08970783229856	4.19143568008942	3.20033797188692	5.51516509866838	5.59632207582914	5.99797002678181
22	40436829	40449114	434655	RP3-496C20.1;TNRC6B	22	39886108	39894354	434525	.	-552740	5.1035890355077	5.42969113873129	4.25923303823555	3.29642097976115	1.78536141913647	5.19151509396364	2.11160471010171	3.07803623250506	2.86830167256403	7.12893714860599	7.73772931209664	8.56972674659581	5.67540553846464	6.30436722063101	7.10102643634682	5.82607299283584	5.57451254433136
22	40436829	40449114	434655	RP3-496C20.1;TNRC6B	22	39894355	39896630	434526	MIEF1	-547479	1.67984522291021	3.26884209545589	4.84524088762039	3.74683088277665	0.000806596468549969	3.59819965969772	5.55454374808121	1.54130727207087	1.81112849165751	3.62882757880229	3.55929749847983	6.13140826433491	3.71968738424549	2.92037096067084	4.12997858654048	5.01502283240096	2.58546784974112
22	40436829	40449114	434655	RP3-496C20.1;TNRC6B	22	39896631	39898899	434527	.	-545206	3.06370169292014	4.88607455804859	5.99845021788795	5.35252976318913	3.53938151977425	6.31456037531205	7.09104935886554	3.56449123378702	4.74243631271421	9.1785385754469	7.03444210790692	11.6557610158646	7.1358864611757	6.20105345512418	8.07122102730453	6.53411038767785	4.47981497669878
22	40436829	40449114	434655	RP3-496C20.1;TNRC6B	22	39898900	39901458	434528	.	-542792	2.5852430360577	2.93161508837754	3.08868853653437	2.60851036823187	1.68327213974907	2.89515830714051	4.88257636025797	1.95283827986673	2.55369731159564	5.31398657091248	4.69135529808163	7.54267622191908	4.46553003166694	3.81398313622966	6.30455476603266	3.06102000314418	4.8846637119939
22	40436829	40449114	434655	RP3-496C20.1;TNRC6B	22	39901459	39903050	434529	.	-540717	3.59037275520101	2.50946979616504	3.79407387137584	2.35623937728542	0.676920704977374	2.88222081527854	3.22191147029455	1.46091985678137	3.6187375440243	4.96539244885861	4.90251467783221	6.83556842321477	4.66022225329582	5.33442239635333	5.0399513038134	3.32774298599579	4.42164969867664
22	40436829	40449114	434655	RP3-496C20.1;TNRC6B	22	39903051	39905700	434530	.	-538596	3.4890238173915	5.02542509601847	4.12132334424162	4.09801930451271	2.45542024855185	1.76784446367094	4.35584081487297	3.49779864336565	3.82319114053419	5.59709794197024	5.20113183898582	10.5426916960128	4.65547465618211	5.374758727253	6.76647696502657	5.05791868243754	5.2855860861174
22	40436829	40449114	434655	RP3-496C20.1;TNRC6B	22	39905701	39912384	434531	.	-533929	3.797701727088	2.38162682748572	1.36702461655249	1.31376352397396	1.83303054564589	1.67689661022267	2.96098126447072	1.04221863833624	3.43445831084747	4.7888203313961	3.72822854779744	5.75497514146525	3.63195793186941	3.98281234100742	5.55197178578649	2.04577435119333	4.00464580617853
22	40436829	40449114	434655	RP3-496C20.1;TNRC6B	22	39912385	39915112	434532	.	-529223	4.12638748692555	3.64208135308674	2.31059372653348	2.52333140185036	1.32670425926848	2.81024630807453	3.39033855007151	2.11155776150365	5.56052494308483	7.14070115028241	4.54993448561219	9.02092152702691	6.70239595822202	4.55239303514037	4.36305661431927	7.07033234729811	6.97090558300195
22	40436829	40449114	434655	RP3-496C20.1;TNRC6B	22	39920782	39929701	434534	RPS19BP1	-517730	2.97414228966687	4.02089890119473	4.90385099400455	4.57445887927593	1.03159772224845	10.7706449804751	5.51887698662128	2.64167768687374	3.23035220491644	5.49015993696034	5.47725431558181	6.7855852243584	4.03663194402756	4.74999760306585	7.00799729968728	6.09383827516126	3.80062286447056
22	40436829	40449114	434655	RP3-496C20.1;TNRC6B	22	39929702	39934651	434535	.	-510795	16.3220021438448	22.6539347779171	18.5663545532686	23.9012646396971	9.75242903081778	35.0659567412925	23.2772988213995	22.7428627000319	16.5215278966897	23.7668326904929	21.0578434998541	29.1295094032931	19.7320513502263	22.0911827001794	22.377221460023	23.8417741460756	20.2920475873208
22	40436829	40449114	434655	RP3-496C20.1;TNRC6B	22	39934652	39944795	434536	.	-503248	11.0726096290083	13.4429846265178	11.1607602420007	10.8779973137759	6.41708158543327	22.5072398406195	10.3949040162073	15.6085464770138	9.85403091913236	15.374542948345	13.2727272918973	19.9123671334545	15.1706628762787	13.057156244689	13.1760476496014	9.08284724722477	8.8696140561203
22	40436829	40449114	434655	RP3-496C20.1;TNRC6B	22	39944796	39946523	434537	.	-497312	3.3272569258341	3.91651767508625	6.55768456931007	4.11814166559367	0.818041606864267	10.4310079729848	6.14728564526525	5.78609778004282	2.59402257038897	5.63130652957399	3.74960489376273	6.29215973510899	2.62707808416038	3.95441804240798	3.95036837558318	3.67664371348988	2.38234274201032
22	40436829	40449114	434655	RP3-496C20.1;TNRC6B	22	39946524	39949227	434538	.	-495096	5.58937739628725	9.57629840210238	8.6889087931551	7.06461244558185	1.22115578419741	14.1999874249983	8.73775823134459	9.3486706853555	4.28815137205632	8.83141484820793	8.71953387906188	9.42818946194922	8.22273592028127	7.291666839484	6.04491871701764	6.22190592279116	3.86589706138888
22	40436829	40449114	434655	RP3-496C20.1;TNRC6B	22	39949228	39952014	434539	.	-492350	4.18062305492719	8.80638176974456	7.87480827637964	9.0767178325632	1.00035968096466	11.5750782887806	8.68614563568324	7.24340550248155	4.89624551374863	7.76726440278859	5.32924339166635	14.224728037155	6.80168397831943	6.41110085976146	6.00776237901777	5.31747221478586	3.43217773850295
22	40436829	40449114	434655	RP3-496C20.1;TNRC6B	22	39952015	39957919	434540	.	-488004	4.13712920578517	8.85497841559323	11.3977848989475	10.20338508286	1.95508904095929	13.7168983757314	12.896518561163	11.8707885410842	6.57767727222051	8.76403433060359	8.47361352283635	11.7801563182013	7.32116861664992	7.62675318544611	7.10461915749412	6.46220733448647	4.50633076253977
22	40436829	40449114	434655	RP3-496C20.1;TNRC6B	22	39957920	39958444	434541	.	-484789	1.38385104501942	2.37009629922188	4.21230918747808	4.8953472974951	0	6.75228131549321	2.35457233954602	5.58538550092057	2.28744139638237	3.03504199498169	1.93617493169051	4.29618330866963	3.56091635067695	0.927326640037379	2.51562928762624	1.98678201283138	0.913110721561243
22	40436829	40449114	434655	RP3-496C20.1;TNRC6B	22	39958445	39967672	434542	CACNA1I	-479913	1.37894403657425	2.17306181949218	3.38145372448806	3.2951878817323	0	4.38179117438111	2.67424690765855	3.9021035379715	0.547281541523971	3.10428688093163	2.19948161597519	5.2233557819245	2.42596619139058	1.49737179658529	1.53211956966045	0.933061788373348	0.670596709269053
22	40436829	40449114	434655	RP3-496C20.1;TNRC6B	22	39967673	39970198	434543	.	-474036	1.56600820910453	3.12624325644494	5.04815685539588	4.8972083753324	0	6.8156317578992	6.40506888577482	5.62697350248508	1.40667155477623	3.32967637303844	2.23188890466679	3.85724965853406	2.95104225679272	3.064412963395	3.16637066631869	1.76944266663557	1.28571257219638
22	40436829	40449114	434655	RP3-496C20.1;TNRC6B	22	39996925	39997803	434553	.	-445607	1.26203916227736	2.68438386892313	6.33819706976011	3.9588385756328	0	6.0114468830766	2.93701020253135	6.76051953196169	1.57006437162254	4.0440934357154	3.25843637652144	5.48198231116538	3.21540714558187	2.52757203111727	3.55408526497991	3.39354067484733	2.12579943669057
22	40436829	40449114	434655	RP3-496C20.1;TNRC6B	22	40007692	40009179	434558	.	-434536	0.880592013990257	3.99946124689939	4.2954391521204	4.58619518750423	0	5.83818934749308	3.5819362393217	2.94454104071214	1.26786035678896	2.13356166054996	2.06468778807015	5.28061851897751	2.73532556469494	2.46573311595951	4.38251412027751	2.11902488297581	1.60459442841511
22	40436829	40449114	434655	RP3-496C20.1;TNRC6B	22	40575766	40576738	434701	.	133281	1.1462563348701	2.17101713703954	3.5941933964871	3.48984016463437	3.00710975814169	7.78843692170919	5.08799548397888	3.84624845396629	2.21628348009178	4.94213667266014	3.15478027094909	5.44560339177506	2.665637331526	3.51562815046615	4.06073067023213	2.6421587148488	2.35715503208634
22	40436829	40449114	434655	RP3-496C20.1;TNRC6B	22	40581507	40584338	434704	.	139951	0.790875407912865	1.57374328209515	1.87306163358084	2.49965731469506	2.78644841440831	5.21823916032166	5.31320267098413	2.99638062329799	2.13196530837571	3.91818884757648	4.12478754212469	5.91639224954087	2.96985888265772	2.83937689700225	2.70265354024663	2.31364277002631	1.99832269962894
22	40436829	40449114	434655	RP3-496C20.1;TNRC6B	22	40584339	40584592	434705	.	141494	0.570737601017659	1.13481898198571	2.36777792632002	1.82006383988675	0.888771142128607	7.53778704759073	3.02530755419885	2.32672667712707	1.75593807792044	4.44465566397572	2.80608970565067	3.56883176248256	2.55906155711897	2.07591492325543	2.67552244965807	1.77336005248518	0.771684138938288
22	40436829	40449114	434655	RP3-496C20.1;TNRC6B	22	40584593	40585975	434706	.	142313	0.4977651322078	1.79924230855021	1.92738582398129	2.36353398308734	1.49267988911127	7.05906006654307	3.98761137063144	3.00631118335808	1.7729543827075	4.39050342323799	2.82875918960524	4.19563054610765	2.9437578900175	2.58862364718806	2.42221110000062	1.36668748405057	1.24147113582784
22	40436829	40449114	434655	RP3-496C20.1;TNRC6B	22	40585976	40588906	434707	.	144470	0.688109647008855	1.21822198873709	2.11337464000014	2.72363734121843	1.68287608810161	7.51131767351527	3.68585156612423	3.71315451104467	1.22068676567397	4.30306216245663	3.30539411305937	5.73427036510756	2.38001099050723	2.71966831372666	2.68497721842169	1.51898907620785	1.43356241467009
22	40436829	40449114	434655	RP3-496C20.1;TNRC6B	22	40588907	40594222	434708	.	148593	0.626436480647684	1.2809516990377	1.47028721490476	1.73784915942383	1.32066144175867	6.43525860773151	1.52611212465267	2.03215688049315	0.892906243836877	2.86373630562378	2.45311631569932	3.64401670241713	2.05350345432244	1.95717647643838	2.24011649672428	1.45343627301132	1.1120997885677
22	40436829	40449114	434655	RP3-496C20.1;TNRC6B	22	40594223	40595692	434709	.	151986	0.610982284695877	2.06063500072938	3.55545411422982	3.23176072484178	1.19995482544225	7.28285516084187	3.69488197815169	4.6405601431544	2.56659344645861	4.80156973541373	3.9251250083712	6.42764128712466	3.48190797490417	3.51611879681993	3.3993199896987	2.13662229211845	1.66817395905317
22	40436829	40449114	434655	RP3-496C20.1;TNRC6B	22	40633199	40639425	434716	.	193341	1.01600284928794	1.63434773577607	2.41706062736147	2.2565392723732	0.787232068410767	2.10956586800762	2.43872811628095	1.54286378453353	1.11246286584952	3.49906641227797	3.77946227555541	5.46097985261881	2.51300055145212	3.21380190581405	2.85851427431948	2.04118754799274	1.0231924663763
22	40436829	40449114	434655	RP3-496C20.1;TNRC6B	22	40639426	40640647	434717	.	197065	0.729531697646753	1.72182458700269	3.64174585292269	2.51802601377392	1.36613740141885	2.5059026174015	3.3523874925223	1.77194920820599	0.690254745267404	3.9742247943722	3.47769898347166	6.11935614878867	3.25121739769903	3.03858822906499	3.95373910348949	2.00402009197896	1.78189055843064
22	40436829	40449114	434655	RP3-496C20.1;TNRC6B	22	40640648	40641769	434718	.	198237	0.39156636500766	1.9253587497471	3.07507386589819	2.44519065604322	0.622223910533795	2.34710555058727	3.03808140771082	1.8524526303635	1.40413060897386	4.52037873608623	3.50895518410618	5.53359826426884	3.05642737048456	2.53208267318043	3.46121840686331	2.1233466415314	1.4542465199388
22	40436829	40449114	434655	RP3-496C20.1;TNRC6B	22	40641770	40644939	434719	.	200383	0.948740795662368	1.8973113535551	3.8605891634382	3.29211287508792	1.69031162846951	5.3452599135925	3.96768697469639	2.38762395557562	1.66988868959858	5.16127210482268	5.80406922834496	7.85762346404473	3.94719116397596	4.81338177342907	5.04925464871703	2.40533826374546	2.24600676567394
22	40436829	40449114	434655	RP3-496C20.1;TNRC6B	22	40644940	40651246	434720	.	205122	0.749253997537735	1.53663542297799	2.5331855085509	1.8798050200015	1.67027631384655	1.68562020335513	1.53402339832161	1.13494322127285	1.02038503990362	3.34911269697376	3.60778012529398	5.54644385718509	2.75373694576914	3.23840620863329	3.10215329523101	1.25085101031887	0.779525345119475
22	40436829	40449114	434655	RP3-496C20.1;TNRC6B	22	40654464	40656973	434722	.	212747	0.837422578257953	2.52051317068735	3.82722087984085	4.0568748380155	1.38595890423692	5.42370933715357	5.2982583885067	3.52784369683755	1.38764224203784	4.72907212662691	5.02713246061266	6.98638218037501	3.71157122201158	4.37374642241011	4.19525104533348	1.85369437373678	1.89845119558611
22	40436829	40449114	434655	RP3-496C20.1;TNRC6B	22	40682043	40682914	434728	.	239507	1.02797029498528	2.69094118622454	3.36657588703759	2.79035023770589	1.07915049835372	3.79081807615336	4.62649665810653	3.49121641595088	1.50842710626412	5.59105409913398	4.97911370044399	6.62811051011041	3.8527488596311	4.00489090205296	2.92129551315533	1.80213886133581	1.29968429170503
22	40436829	40449114	434655	RP3-496C20.1;TNRC6B	22	40683170	40686735	434730	.	241981	0.635088163183695	1.77994548963743	2.81786531861161	1.72127081604861	1.29970916105288	2.00263417749154	3.20769773659458	1.44091959404683	0.607024078679388	4.26736620720924	2.7710642713844	5.40625187160806	2.89054566342278	3.36094015300915	3.28407301272351	0.745941077130481	0.46519739249474
22	40436829	40449114	434655	RP3-496C20.1;TNRC6B	22	40691634	40693288	434733	.	249490	0.844929416967088	2.63509002225077	3.894469895455	4.69874794526431	1.26393251416475	4.02781462395717	6.0589286609661	3.20665860118312	2.18819596716603	5.91297330697676	4.778881397409	6.56388278321375	3.8726469006099	3.59303201469262	6.12073742723	1.28932000394699	1.10001651811636
22	40436829	40449114	434655	RP3-496C20.1;TNRC6B	22	40693289	40694254	434734	.	250800	0.865228058600501	2.24541229089594	3.9251737883465	3.12573167253091	1.306656514214	6.31480318539979	5.62464285969565	3.10576510293946	1.53317447343244	4.77229991556143	4.50172979329014	5.5208255080576	3.72109334928307	4.27367655134288	3.65425270067219	1.6116146457708	1.39642382190039
22	40436829	40449114	434655	RP3-496C20.1;TNRC6B	22	40694255	40695739	434735	.	252026	0.965826095429976	3.40169927043643	3.65834506902979	2.47615051206334	1.93751368781984	2.18007192958625	5.18786130128706	2.16479410299052	1.74538406158806	4.51832958700945	4.75225462384642	5.71896814774224	3.74724791920064	3.93676537582367	3.9340576937796	1.50590781369504	0.709936821111193
